aa_eleicao;nm_regiao;sg_uf;nm_municipio;sg_partido;ds_cargo;cd_cargo;pc_candidato;qt_votos_validos;qt_votos_nom_validos;qt_total_vt_leg_validos
2020;NORDESTE;CE;SANTANA DO ACARAÚ;PP;Vereador;13;1;3127;2994;133
2020;NORDESTE;CE;SANTANA DO ACARAÚ;PSB;Vereador;13;1;427;417;10
2020;NORDESTE;CE;SANTANA DO ACARAÚ;PT;Vereador;13;1;1284;1223;61
2020;NORDESTE;CE;SANTANA DO CARIRI;DEM;Vereador;13;1;1806;1634;172
2020;NORDESTE;CE;SANTANA DO CARIRI;MDB;Vereador;13;1;4155;3994;161
2020;NORDESTE;CE;SANTANA DO CARIRI;PDT;Vereador;13;1;2859;2588;271
2020;NORDESTE;CE;SANTANA DO CARIRI;REPUBLICANOS;Vereador;13;1;402;393;9
2020;NORDESTE;CE;SENADOR POMPEU;PDT;Vereador;13;1;4406;3931;475
2020;NORDESTE;CE;SENADOR POMPEU;PSD;Vereador;13;1;3850;3780;70
2020;NORDESTE;CE;SENADOR POMPEU;PSDB;Vereador;13;1;1025;992;33
2020;NORDESTE;CE;SENADOR POMPEU;PSL;Vereador;13;1;999;980;19
2020;NORDESTE;CE;SENADOR POMPEU;PT;Vereador;13;1;4064;3684;380
2020;NORDESTE;CE;SENADOR SÁ;MDB;Vereador;13;1;6;5;1
2020;NORDESTE;CE;SENADOR SÁ;PDT;Vereador;13;1;2597;2476;121
2020;NORDESTE;CE;SENADOR SÁ;PP;Vereador;13;1;2847;2716;131
2020;NORDESTE;CE;SENADOR SÁ;PT;Vereador;13;1;61;54;7
2020;NORDESTE;CE;SOBRAL;AVANTE;Vereador;13;1;1929;1884;45
2020;NORDESTE;CE;SOBRAL;MDB;Vereador;13;1;35947;33691;2256
2020;NORDESTE;CE;SOBRAL;PC do B;Vereador;13;1;1231;1206;25
2020;NORDESTE;CE;SOBRAL;PDT;Vereador;13;1;38887;35993;2894
2020;NORDESTE;CE;SOBRAL;PSB;Vereador;13;1;19717;19466;251
2020;NORDESTE;CE;SOBRAL;PSL;Vereador;13;;0;0;0
2020;NORDESTE;CE;SOBRAL;PT;Vereador;13;1;5271;5093;178
2020;NORDESTE;CE;SOBRAL;PV;Vereador;13;1;224;214;10
2020;NORDESTE;CE;SOLONÓPOLE;DEM;Vereador;13;1;643;623;20
2020;NORDESTE;CE;SOLONÓPOLE;PP;Vereador;13;1;2171;1918;253
2020;NORDESTE;CE;SOLONÓPOLE;PSB;Vereador;13;1;709;693;16
2020;NORDESTE;CE;SOLONÓPOLE;PSD;Vereador;13;1;7072;6810;262
2020;NORDESTE;CE;SOLONÓPOLE;PT;Vereador;13;1;1026;1001;25
2020;NORDESTE;CE;SÃO BENEDITO;PC do B;Vereador;13;1;525;510;15
2020;NORDESTE;CE;SÃO BENEDITO;PDT;Vereador;13;1;12533;11658;875
2020;NORDESTE;CE;SÃO BENEDITO;PMB;Vereador;13;1;1183;1059;124
2020;NORDESTE;CE;SÃO BENEDITO;PSC;Vereador;13;1;352;314;38
2020;NORDESTE;CE;SÃO BENEDITO;PSD;Vereador;13;1;7475;6807;668
2020;NORDESTE;CE;SÃO BENEDITO;PT;Vereador;13;1;4120;3990;130
2020;NORDESTE;CE;SÃO GONÇALO DO AMARANTE;DEM;Vereador;13;1;2997;2935;62
2020;NORDESTE;CE;SÃO GONÇALO DO AMARANTE;MDB;Vereador;13;1;1720;1521;199
2020;NORDESTE;CE;SÃO GONÇALO DO AMARANTE;PC do B;Vereador;13;1;2020;1992;28
2020;NORDESTE;CE;SÃO GONÇALO DO AMARANTE;PDT;Vereador;13;1;7608;6981;627
2020;NORDESTE;CE;SÃO GONÇALO DO AMARANTE;PROS;Vereador;13;1;4751;4322;429
2020;NORDESTE;CE;SÃO GONÇALO DO AMARANTE;PRTB;Vereador;13;1;2370;2337;33
2020;NORDESTE;CE;SÃO GONÇALO DO AMARANTE;PSB;Vereador;13;1;5500;5438;62
2020;NORDESTE;CE;SÃO GONÇALO DO AMARANTE;PSL;Vereador;13;1;111;102;9
2020;NORDESTE;CE;SÃO GONÇALO DO AMARANTE;PT;Vereador;13;1;453;432;21
2020;NORDESTE;CE;SÃO GONÇALO DO AMARANTE;PTB;Vereador;13;1;4237;4165;72
2020;NORDESTE;CE;SÃO GONÇALO DO AMARANTE;PTC;Vereador;13;1;2795;2771;24
2020;NORDESTE;CE;SÃO GONÇALO DO AMARANTE;REPUBLICANOS;Vereador;13;1;994;960;34
2020;NORDESTE;CE;SÃO JOÃO DO JAGUARIBE;PSD;Vereador;13;1;3782;3635;147
2020;NORDESTE;CE;SÃO JOÃO DO JAGUARIBE;PT;Vereador;13;1;1754;1659;95
2020;NORDESTE;CE;SÃO LUÍS DO CURU;AVANTE;Vereador;13;1;103;97;6
2020;NORDESTE;CE;SÃO LUÍS DO CURU;DC;Vereador;13;1;724;713;11
2020;NORDESTE;CE;SÃO LUÍS DO CURU;MDB;Vereador;13;1;108;101;7
2020;NORDESTE;CE;SÃO LUÍS DO CURU;PC do B;Vereador;13;1;2770;2600;170
2020;NORDESTE;CE;SÃO LUÍS DO CURU;PDT;Vereador;13;1;1845;1789;56
2020;NORDESTE;CE;SÃO LUÍS DO CURU;PODE;Vereador;13;1;965;945;20
2020;NORDESTE;CE;SÃO LUÍS DO CURU;PSD;Vereador;13;1;2735;2564;171
2020;NORDESTE;CE;TABULEIRO DO NORTE;PP;Vereador;13;1;12331;11754;577
2020;NORDESTE;CE;TABULEIRO DO NORTE;PSD;Vereador;13;1;1604;1351;253
2020;NORDESTE;CE;TABULEIRO DO NORTE;PT;Vereador;13;1;2514;2453;61
2020;NORDESTE;CE;TABULEIRO DO NORTE;PTB;Vereador;13;1;2974;2927;47
2020;NORDESTE;CE;TAMBORIL;MDB;Vereador;13;1;4697;4396;301
2020;NORDESTE;CE;TAMBORIL;PDT;Vereador;13;1;6773;6282;491
2020;NORDESTE;CE;TAMBORIL;PROS;Vereador;13;1;84;83;1
2020;NORDESTE;CE;TAMBORIL;PRTB;Vereador;13;1;147;145;2
2020;NORDESTE;CE;TAMBORIL;PSB;Vereador;13;1;180;169;11
2020;NORDESTE;CE;TAMBORIL;PSD;Vereador;13;1;517;439;78
2020;NORDESTE;CE;TAMBORIL;PSDB;Vereador;13;1;507;471;36
2020;NORDESTE;CE;TAMBORIL;PSL;Vereador;13;1;125;112;13
2020;NORDESTE;CE;TAMBORIL;PSOL;Vereador;13;1;108;106;2
2020;NORDESTE;CE;TAMBORIL;PT;Vereador;13;1;3378;3304;74
2020;NORDESTE;CE;TARRAFAS;PDT;Vereador;13;1;3474;3289;185
2020;NORDESTE;CE;TARRAFAS;PSD;Vereador;13;1;750;291;459
2020;NORDESTE;CE;TARRAFAS;PT;Vereador;13;1;525;509;16
2020;NORDESTE;CE;TARRAFAS;PTB;Vereador;13;1;1162;1073;89
2020;NORDESTE;CE;TAUÁ;AVANTE;Vereador;13;1;113;96;17
2020;NORDESTE;CE;TAUÁ;PP;Vereador;13;1;3506;3169;337
2020;NORDESTE;CE;TAUÁ;PSB;Vereador;13;1;10600;10406;194
2020;NORDESTE;CE;TAUÁ;PSD;Vereador;13;1;18133;17204;929
2020;NORDESTE;CE;TAUÁ;PSL;Vereador;13;1;1280;1251;29
2020;NORDESTE;CE;TAUÁ;PT;Vereador;13;1;810;782;28
2020;NORDESTE;CE;TEJUÇUOCA;MDB;Vereador;13;1;3330;3136;194
2020;NORDESTE;CE;TEJUÇUOCA;PDT;Vereador;13;1;955;908;47
2020;NORDESTE;CE;TEJUÇUOCA;PODE;Vereador;13;1;519;507;12
2020;NORDESTE;CE;TEJUÇUOCA;PSD;Vereador;13;1;4282;4025;257
2020;NORDESTE;CE;TEJUÇUOCA;PSDB;Vereador;13;1;1401;1356;45
2020;NORDESTE;CE;TEJUÇUOCA;PT;Vereador;13;1;1886;1838;48
2020;NORDESTE;CE;TIANGUÁ;AVANTE;Vereador;13;1;2855;2790;65
2020;NORDESTE;CE;TIANGUÁ;DEM;Vereador;13;1;869;824;45
2020;NORDESTE;CE;TIANGUÁ;PATRIOTA;Vereador;13;1;114;101;13
2020;NORDESTE;CE;TIANGUÁ;PL;Vereador;13;1;7682;7480;202
2020;NORDESTE;CE;TIANGUÁ;PODE;Vereador;13;1;220;215;5
2020;NORDESTE;CE;TIANGUÁ;PP;Vereador;13;1;2231;2154;77
2020;NORDESTE;CE;TIANGUÁ;PSB;Vereador;13;1;6374;5724;650
2020;NORDESTE;CE;TIANGUÁ;PSD;Vereador;13;1;12768;11626;1142
2020;NORDESTE;CE;TIANGUÁ;PSDB;Vereador;13;1;5098;4963;135
2020;NORDESTE;CE;TIANGUÁ;PT;Vereador;13;1;841;823;18
2020;NORDESTE;CE;TIANGUÁ;PTB;Vereador;13;1;2506;2447;59
2020;NORDESTE;CE;TIANGUÁ;PTC;Vereador;13;1;47;41;6
2020;NORDESTE;CE;TRAIRI;DEM;Vereador;13;1;3324;3086;238
2020;NORDESTE;CE;TRAIRI;PDT;Vereador;13;1;5727;5535;192
2020;NORDESTE;CE;TRAIRI;PP;Vereador;13;1;10415;9767;648
2020;NORDESTE;CE;TRAIRI;PSB;Vereador;13;1;12831;12264;567
2020;NORDESTE;CE;TRAIRI;PT;Vereador;13;1;2728;2672;56
2020;NORDESTE;CE;TRAIRI;REPUBLICANOS;Vereador;13;1;422;398;24
2020;NORDESTE;CE;TURURU;PDT;Vereador;13;1;3857;3597;260
2020;NORDESTE;CE;TURURU;PODE;Vereador;13;1;85;77;8
2020;NORDESTE;CE;TURURU;PSD;Vereador;13;1;953;907;46
2020;NORDESTE;CE;TURURU;PSDB;Vereador;13;1;3040;2735;305
2020;NORDESTE;CE;TURURU;PT;Vereador;13;1;1890;1851;39
2020;NORDESTE;CE;UBAJARA;DEM;Vereador;13;1;5868;5712;156
2020;NORDESTE;CE;UBAJARA;PDT;Vereador;13;1;6497;5880;617
2020;NORDESTE;CE;UBAJARA;PSD;Vereador;13;1;4985;4575;410
2020;NORDESTE;CE;UBAJARA;PSL;Vereador;13;1;810;797;13
2020;NORDESTE;CE;UMARI;PDT;Vereador;13;1;2040;1967;73
2020;NORDESTE;CE;UMARI;PSD;Vereador;13;1;2806;2642;164
2020;NORDESTE;CE;UMARI;PT;Vereador;13;1;149;60;89
2020;NORDESTE;CE;UMARI;REPUBLICANOS;Vereador;13;1;19;8;11
2020;NORDESTE;CE;UMIRIM;MDB;Vereador;13;1;3312;3229;83
2020;NORDESTE;CE;UMIRIM;PDT;Vereador;13;1;1887;1603;284
2020;NORDESTE;CE;UMIRIM;PL;Vereador;13;1;821;788;33
2020;NORDESTE;CE;UMIRIM;PSD;Vereador;13;1;5022;4755;267
2020;NORDESTE;CE;UMIRIM;PT;Vereador;13;1;1170;1145;25
2020;NORDESTE;CE;URUBURETAMA;DEM;Vereador;13;1;1670;1642;28
2020;NORDESTE;CE;URUBURETAMA;MDB;Vereador;13;1;809;670;139
2020;NORDESTE;CE;URUBURETAMA;PDT;Vereador;13;1;1702;1625;77
2020;NORDESTE;CE;URUBURETAMA;PL;Vereador;13;1;2599;2423;176
2020;NORDESTE;CE;URUBURETAMA;PROS;Vereador;13;1;18;17;1
2020;NORDESTE;CE;URUBURETAMA;PSD;Vereador;13;1;2144;2098;46
2020;NORDESTE;CE;URUBURETAMA;PT;Vereador;13;1;2557;2343;214
2020;NORDESTE;CE;URUBURETAMA;REPUBLICANOS;Vereador;13;1;2484;2445;39
2020;NORDESTE;CE;URUOCA;PDT;Vereador;13;1;6812;6459;353
2020;NORDESTE;CE;URUOCA;PSB;Vereador;13;1;2014;1892;122
2020;NORDESTE;CE;VARJOTA;MDB;Vereador;13;1;5348;5135;213
2020;NORDESTE;CE;VARJOTA;PDT;Vereador;13;1;4066;3777;289
2020;NORDESTE;CE;VARJOTA;PL;Vereador;13;1;1826;1776;50
2020;NORDESTE;CE;VARJOTA;PT;Vereador;13;1;1944;1888;56
2020;NORDESTE;CE;VIÇOSA DO CEARÁ;MDB;Vereador;13;1;15539;14546;993
2020;NORDESTE;CE;VIÇOSA DO CEARÁ;PDT;Vereador;13;1;9830;8797;1033
2020;NORDESTE;CE;VIÇOSA DO CEARÁ;PODE;Vereador;13;1;848;786;62
2020;NORDESTE;CE;VIÇOSA DO CEARÁ;PROS;Vereador;13;1;1717;1655;62
2020;NORDESTE;CE;VIÇOSA DO CEARÁ;PSB;Vereador;13;1;2659;2581;78
2020;NORDESTE;CE;VIÇOSA DO CEARÁ;PSD;Vereador;13;1;1287;1240;47
2020;NORDESTE;CE;VIÇOSA DO CEARÁ;PT;Vereador;13;1;2049;1946;103
2020;NORDESTE;CE;VÁRZEA ALEGRE;AVANTE;Vereador;13;1;556;519;37
2020;NORDESTE;CE;VÁRZEA ALEGRE;DEM;Vereador;13;1;1931;1874;57
2020;NORDESTE;CE;VÁRZEA ALEGRE;MDB;Vereador;13;1;5267;4786;481
2020;NORDESTE;CE;VÁRZEA ALEGRE;PP;Vereador;13;1;7316;6854;462
2020;NORDESTE;CE;VÁRZEA ALEGRE;PSD;Vereador;13;1;5339;5221;118
2020;NORDESTE;CE;VÁRZEA ALEGRE;PT;Vereador;13;1;3087;3002;85
2020;SUDESTE;ES;AFONSO CLÁUDIO;DC;Vereador;13;1;123;114;9
2020;SUDESTE;ES;AFONSO CLÁUDIO;MDB;Vereador;13;1;2381;2132;249
2020;SUDESTE;ES;AFONSO CLÁUDIO;PATRIOTA;Vereador;13;1;1661;1639;22
2020;SUDESTE;ES;AFONSO CLÁUDIO;PC do B;Vereador;13;1;590;580;10
2020;SUDESTE;ES;AFONSO CLÁUDIO;PDT;Vereador;13;1;2218;2145;73
2020;SUDESTE;ES;AFONSO CLÁUDIO;PMB;Vereador;13;1;49;48;1
2020;SUDESTE;ES;AFONSO CLÁUDIO;PMN;Vereador;13;1;347;335;12
2020;SUDESTE;ES;AFONSO CLÁUDIO;PODE;Vereador;13;1;2678;2643;35
2020;SUDESTE;ES;AFONSO CLÁUDIO;PSB;Vereador;13;1;2639;2468;171
2020;SUDESTE;ES;AFONSO CLÁUDIO;PSD;Vereador;13;1;250;224;26
2020;SUDESTE;ES;AFONSO CLÁUDIO;PSL;Vereador;13;1;2268;2057;211
2020;SUDESTE;ES;AFONSO CLÁUDIO;PTB;Vereador;13;1;1554;1517;37
2020;SUDESTE;ES;AFONSO CLÁUDIO;REDE;Vereador;13;1;394;363;31
2020;SUDESTE;ES;AFONSO CLÁUDIO;REPUBLICANOS;Vereador;13;1;574;560;14
2020;SUDESTE;ES;ALEGRE;AVANTE;Vereador;13;1;3822;3774;48
2020;SUDESTE;ES;ALEGRE;CIDADANIA;Vereador;13;1;314;311;3
2020;SUDESTE;ES;ALEGRE;DEM;Vereador;13;1;2446;2244;202
2020;SUDESTE;ES;ALEGRE;PDT;Vereador;13;1;1602;1563;39
2020;SUDESTE;ES;ALEGRE;PL;Vereador;13;1;1965;1930;35
2020;SUDESTE;ES;ALEGRE;PSB;Vereador;13;1;645;640;5
2020;SUDESTE;ES;ALEGRE;PSDB;Vereador;13;1;181;165;16
2020;SUDESTE;ES;ALEGRE;PT;Vereador;13;1;591;534;57
2020;SUDESTE;ES;ALEGRE;PTC;Vereador;13;1;633;622;11
2020;SUDESTE;ES;ALEGRE;REPUBLICANOS;Vereador;13;1;1872;1851;21
2020;SUDESTE;ES;ALEGRE;SOLIDARIEDADE;Vereador;13;1;2478;2167;311
2020;SUDESTE;ES;ALFREDO CHAVES;PATRIOTA;Vereador;13;1;889;880;9
2020;SUDESTE;ES;ALFREDO CHAVES;PP;Vereador;13;1;978;951;27
2020;SUDESTE;ES;ALFREDO CHAVES;PSB;Vereador;13;1;3460;3242;218
2020;SUDESTE;ES;ALFREDO CHAVES;PSDB;Vereador;13;1;1249;1223;26
2020;SUDESTE;ES;ALFREDO CHAVES;PTB;Vereador;13;1;1372;1353;19
2020;SUDESTE;ES;ALFREDO CHAVES;REPUBLICANOS;Vereador;13;1;1282;1194;88
2020;SUDESTE;ES;ALTO RIO NOVO;MDB;Vereador;13;1;1827;1688;139
2020;SUDESTE;ES;ALTO RIO NOVO;PMN;Vereador;13;1;197;193;4
2020;SUDESTE;ES;ALTO RIO NOVO;PODE;Vereador;13;1;662;602;60
2020;SUDESTE;ES;ALTO RIO NOVO;PP;Vereador;13;1;797;753;44
2020;SUDESTE;ES;ALTO RIO NOVO;PRTB;Vereador;13;1;817;802;15
2020;SUDESTE;ES;ALTO RIO NOVO;PSDB;Vereador;13;1;431;410;21
2020;SUDESTE;ES;ANCHIETA;AVANTE;Vereador;13;1;1894;1785;109
2020;SUDESTE;ES;ANCHIETA;MDB;Vereador;13;1;1903;1871;32
2020;SUDESTE;ES;ANCHIETA;PMB;Vereador;13;1;4;0;4
2020;SUDESTE;ES;ANCHIETA;PMN;Vereador;13;1;2128;2087;41
2020;SUDESTE;ES;ANCHIETA;PODE;Vereador;13;1;1181;1030;151
2020;SUDESTE;ES;ANCHIETA;PP;Vereador;13;1;2677;2644;33
2020;SUDESTE;ES;ANCHIETA;PSB;Vereador;13;1;2828;2607;221
2020;SUDESTE;ES;ANCHIETA;PSC;Vereador;13;1;1714;1694;20
2020;SUDESTE;ES;ANCHIETA;PSD;Vereador;13;1;3128;3091;37
2020;SUDESTE;ES;ANCHIETA;PT;Vereador;13;1;68;58;10
2020;SUDESTE;ES;APIACÁ;MDB;Vereador;13;1;305;267;38
2020;SUDESTE;ES;APIACÁ;PDT;Vereador;13;1;656;591;65
2020;SUDESTE;ES;APIACÁ;PL;Vereador;13;1;777;769;8
2020;SUDESTE;ES;APIACÁ;PMN;Vereador;13;1;342;325;17
2020;SUDESTE;ES;APIACÁ;PP;Vereador;13;1;695;625;70
2020;SUDESTE;ES;APIACÁ;PSB;Vereador;13;1;266;264;2
2020;SUDESTE;ES;APIACÁ;PT;Vereador;13;1;421;408;13
2020;SUDESTE;ES;APIACÁ;PTB;Vereador;13;1;85;60;25
2020;SUDESTE;ES;APIACÁ;PV;Vereador;13;1;539;459;80
2020;SUDESTE;ES;APIACÁ;REPUBLICANOS;Vereador;13;1;782;771;11
2020;SUDESTE;ES;ARACRUZ;CIDADANIA;Vereador;13;1;4101;3559;542
2020;SUDESTE;ES;ARACRUZ;DC;Vereador;13;1;2493;2459;34
2020;SUDESTE;ES;ARACRUZ;DEM;Vereador;13;1;3859;3795;64
2020;SUDESTE;ES;ARACRUZ;PATRIOTA;Vereador;13;1;709;704;5
2020;SUDESTE;ES;ARACRUZ;PC do B;Vereador;13;1;1815;1797;18
2020;SUDESTE;ES;ARACRUZ;PDT;Vereador;13;1;281;114;167
2020;SUDESTE;ES;ARACRUZ;PMN;Vereador;13;1;1092;1058;34
2020;SUDESTE;ES;ARACRUZ;PODE;Vereador;13;1;2179;2151;28
2020;SUDESTE;ES;ARACRUZ;PP;Vereador;13;1;3183;3106;77
2020;SUDESTE;ES;ARACRUZ;PRTB;Vereador;13;1;1560;1343;217
2020;SUDESTE;ES;ARACRUZ;PSB;Vereador;13;1;2362;2328;34
2020;SUDESTE;ES;ARACRUZ;PSD;Vereador;13;1;2680;2263;417
2020;SUDESTE;ES;ARACRUZ;PSDB;Vereador;13;1;108;89;19
2020;SUDESTE;ES;ARACRUZ;PSL;Vereador;13;1;2327;2278;49
2020;SUDESTE;ES;ARACRUZ;PT;Vereador;13;1;2298;2219;79
2020;SUDESTE;ES;ARACRUZ;PTC;Vereador;13;;0;0;0
2020;SUDESTE;ES;ARACRUZ;REDE;Vereador;13;1;1819;1786;33
2020;SUDESTE;ES;ARACRUZ;REPUBLICANOS;Vereador;13;1;7897;7806;91
2020;SUDESTE;ES;ARACRUZ;SOLIDARIEDADE;Vereador;13;;0;0;0
2020;SUDESTE;ES;ATÍLIO VIVÁCQUA;DEM;Vereador;13;1;1779;1747;32
2020;SUDESTE;ES;ATÍLIO VIVÁCQUA;PDT;Vereador;13;1;1126;993;133
2020;SUDESTE;ES;ATÍLIO VIVÁCQUA;PP;Vereador;13;1;399;382;17
2020;SUDESTE;ES;ATÍLIO VIVÁCQUA;PSB;Vereador;13;1;1303;1278;25
2020;SUDESTE;ES;ATÍLIO VIVÁCQUA;PSD;Vereador;13;1;50;41;9
2020;SUDESTE;ES;ATÍLIO VIVÁCQUA;PT;Vereador;13;1;666;652;14
2020;SUDESTE;ES;ATÍLIO VIVÁCQUA;REPUBLICANOS;Vereador;13;1;1236;1110;126
2020;SUDESTE;ES;BAIXO GUANDU;AVANTE;Vereador;13;1;181;169;12
2020;SUDESTE;ES;BAIXO GUANDU;MDB;Vereador;13;1;1942;1893;49
2020;SUDESTE;ES;BAIXO GUANDU;PATRIOTA;Vereador;13;1;1404;1393;11
2020;SUDESTE;ES;BAIXO GUANDU;PC do B;Vereador;13;1;2236;2196;40
2020;SUDESTE;ES;BAIXO GUANDU;PDT;Vereador;13;1;1399;1163;236
2020;SUDESTE;ES;BAIXO GUANDU;PMN;Vereador;13;1;2434;2391;43
2020;SUDESTE;ES;BAIXO GUANDU;PSB;Vereador;13;1;194;139;55
2020;SUDESTE;ES;BAIXO GUANDU;PSC;Vereador;13;1;310;288;22
2020;SUDESTE;ES;BAIXO GUANDU;PSD;Vereador;13;1;1899;1856;43
2020;SUDESTE;ES;BAIXO GUANDU;PSDB;Vereador;13;1;853;833;20
2020;SUDESTE;ES;BAIXO GUANDU;REDE;Vereador;13;1;249;245;4
2020;SUDESTE;ES;BAIXO GUANDU;REPUBLICANOS;Vereador;13;1;2394;2360;34
2020;SUDESTE;ES;BAIXO GUANDU;SOLIDARIEDADE;Vereador;13;1;1892;1628;264
2020;SUDESTE;ES;BARRA DE SÃO FRANCISCO;CIDADANIA;Vereador;13;1;2586;2550;36
2020;SUDESTE;ES;BARRA DE SÃO FRANCISCO;MDB;Vereador;13;1;2139;2079;60
2020;SUDESTE;ES;BARRA DE SÃO FRANCISCO;PDT;Vereador;13;1;942;901;41
2020;SUDESTE;ES;BARRA DE SÃO FRANCISCO;PMN;Vereador;13;1;165;157;8
2020;SUDESTE;ES;BARRA DE SÃO FRANCISCO;PODE;Vereador;13;1;3145;3108;37
2020;SUDESTE;ES;BARRA DE SÃO FRANCISCO;PP;Vereador;13;1;1645;1433;212
2020;SUDESTE;ES;BARRA DE SÃO FRANCISCO;PSB;Vereador;13;1;966;950;16
2020;SUDESTE;ES;BARRA DE SÃO FRANCISCO;PSD;Vereador;13;1;5594;5057;537
2020;SUDESTE;ES;BARRA DE SÃO FRANCISCO;PSDB;Vereador;13;1;956;930;26
2020;SUDESTE;ES;BARRA DE SÃO FRANCISCO;PT;Vereador;13;1;835;816;19
2020;SUDESTE;ES;BARRA DE SÃO FRANCISCO;PTB;Vereador;13;1;570;551;19
2020;SUDESTE;ES;BARRA DE SÃO FRANCISCO;REDE;Vereador;13;1;830;820;10
2020;SUDESTE;ES;BARRA DE SÃO FRANCISCO;REPUBLICANOS;Vereador;13;1;2635;2597;38
2020;SUDESTE;ES;BARRA DE SÃO FRANCISCO;SOLIDARIEDADE;Vereador;13;1;426;336;90
2020;SUDESTE;ES;BOA ESPERANÇA;MDB;Vereador;13;1;776;759;17
2020;SUDESTE;ES;BOA ESPERANÇA;PP;Vereador;13;1;588;571;17
2020;SUDESTE;ES;BOA ESPERANÇA;PSB;Vereador;13;1;2228;2192;36
2020;SUDESTE;ES;BOA ESPERANÇA;PT;Vereador;13;1;1188;1163;25
2020;SUDESTE;ES;BOA ESPERANÇA;REPUBLICANOS;Vereador;13;1;1163;1149;14
2020;SUDESTE;ES;BOA ESPERANÇA;SOLIDARIEDADE;Vereador;13;1;2037;1877;160
2020;SUDESTE;ES;BOM JESUS DO NORTE;DEM;Vereador;13;1;790;778;12
2020;SUDESTE;ES;BOM JESUS DO NORTE;PATRIOTA;Vereador;13;1;218;209;9
2020;SUDESTE;ES;BOM JESUS DO NORTE;PDT;Vereador;13;1;101;87;14
2020;SUDESTE;ES;BOM JESUS DO NORTE;PMN;Vereador;13;1;384;308;76
2020;SUDESTE;ES;BOM JESUS DO NORTE;PP;Vereador;13;1;506;458;48
2020;SUDESTE;ES;BOM JESUS DO NORTE;PSB;Vereador;13;1;166;160;6
2020;SUDESTE;ES;BOM JESUS DO NORTE;PSD;Vereador;13;1;1090;1018;72
2020;SUDESTE;ES;BOM JESUS DO NORTE;PSDB;Vereador;13;1;874;864;10
2020;SUDESTE;ES;BOM JESUS DO NORTE;PV;Vereador;13;1;682;677;5
2020;SUDESTE;ES;BOM JESUS DO NORTE;REPUBLICANOS;Vereador;13;1;180;176;4
2020;SUDESTE;ES;BOM JESUS DO NORTE;SOLIDARIEDADE;Vereador;13;1;890;879;11
2020;SUDESTE;ES;BREJETUBA;CIDADANIA;Vereador;13;1;807;790;17
2020;SUDESTE;ES;BREJETUBA;DC;Vereador;13;1;713;704;9
2020;SUDESTE;ES;BREJETUBA;MDB;Vereador;13;1;606;593;13
2020;SUDESTE;ES;BREJETUBA;PDT;Vereador;13;1;1404;1184;220
2020;SUDESTE;ES;BREJETUBA;PP;Vereador;13;1;1397;1250;147
2020;SUDESTE;ES;BREJETUBA;PSB;Vereador;13;1;48;42;6
2020;SUDESTE;ES;BREJETUBA;PSDB;Vereador;13;1;170;160;10
2020;SUDESTE;ES;BREJETUBA;PSL;Vereador;13;1;490;475;15
2020;SUDESTE;ES;BREJETUBA;PV;Vereador;13;1;1083;1065;18
2020;SUDESTE;ES;BREJETUBA;REPUBLICANOS;Vereador;13;1;567;552;15
2020;SUDESTE;ES;CACHOEIRO DE ITAPEMIRIM;DC;Vereador;13;1;376;368;8
2020;SUDESTE;ES;CACHOEIRO DE ITAPEMIRIM;DEM;Vereador;13;1;6507;5790;717
2020;SUDESTE;ES;CACHOEIRO DE ITAPEMIRIM;MDB;Vereador;13;1;1843;1780;63
2020;SUDESTE;ES;CACHOEIRO DE ITAPEMIRIM;PATRIOTA;Vereador;13;1;4143;4091;52
2020;SUDESTE;ES;CACHOEIRO DE ITAPEMIRIM;PDT;Vereador;13;1;7476;7235;241
2020;SUDESTE;ES;CACHOEIRO DE ITAPEMIRIM;PL;Vereador;13;1;10590;10195;395
2020;SUDESTE;ES;CACHOEIRO DE ITAPEMIRIM;PMN;Vereador;13;1;2005;1968;37
2020;SUDESTE;ES;CACHOEIRO DE ITAPEMIRIM;PODE;Vereador;13;1;7794;7696;98
2020;SUDESTE;ES;CACHOEIRO DE ITAPEMIRIM;PP;Vereador;13;1;4355;4174;181
2020;SUDESTE;ES;CACHOEIRO DE ITAPEMIRIM;PROS;Vereador;13;1;1513;1473;40
2020;SUDESTE;ES;CACHOEIRO DE ITAPEMIRIM;PRTB;Vereador;13;1;222;214;8
2020;SUDESTE;ES;CACHOEIRO DE ITAPEMIRIM;PSB;Vereador;13;1;12371;10186;2185
2020;SUDESTE;ES;CACHOEIRO DE ITAPEMIRIM;PSC;Vereador;13;1;3060;3008;52
2020;SUDESTE;ES;CACHOEIRO DE ITAPEMIRIM;PSD;Vereador;13;1;5099;4885;214
2020;SUDESTE;ES;CACHOEIRO DE ITAPEMIRIM;PSDB;Vereador;13;1;7430;7214;216
2020;SUDESTE;ES;CACHOEIRO DE ITAPEMIRIM;PSOL;Vereador;13;1;244;214;30
2020;SUDESTE;ES;CACHOEIRO DE ITAPEMIRIM;PT;Vereador;13;1;2655;2436;219
2020;SUDESTE;ES;CACHOEIRO DE ITAPEMIRIM;PTB;Vereador;13;1;3312;3193;119
2020;SUDESTE;ES;CACHOEIRO DE ITAPEMIRIM;PV;Vereador;13;1;9526;9362;164
2020;SUDESTE;ES;CACHOEIRO DE ITAPEMIRIM;REPUBLICANOS;Vereador;13;1;5687;5556;131
